study_id	strain	cell_line	trt	mouse_id	adjusted_slope	iso_mean_slope	RTC
38TC09BAEM	BALB/cJ	EMT6	isotype	651-04	0.0683147	0.0589106	1.57575
29TC36BAEM	BALB/cJ	EMT6	isotype	651-05	0.0464306	0.0642016	0.423458
38TC09BAEM	BALB/cJ	EMT6	isotype	651-05	0.0517331	0.0589106	0.70676
29TC36BAEM	BALB/cJ	EMT6	isotype	651-06	0.0624052	0.0642016	0.916805
29TC36BAEM	BALB/cJ	EMT6	isotype	651-07	0.08444	0.0642016	2.66077
38TC09BAEM	BALB/cJ	EMT6	isotype	651-08	0.0659895	0.0589106	1.40817
29TC36BAEM	BALB/cJ	EMT6	isotype	651-10	0.0659249	0.0642016	1.0869
38TC09BAEM	BALB/cJ	EMT6	isotype	651-10	0.0607711	0.0589106	1.09413
29TC36BAEM	BALB/cJ	EMT6	isotype	651-11	0.0645084	0.0642016	1.01495
38TC09BAEM	BALB/cJ	EMT6	isotype	651-11	0.0661652	0.0589106	1.42019
29TC36BAEM	BALB/cJ	EMT6	isotype	651-13	0.0751919	0.0642016	1.70136
38TC09BAEM	BALB/cJ	EMT6	isotype	651-13	0.0684708	0.0589106	1.58768
29TC36BAEM	BALB/cJ	EMT6	isotype	651-14	0.0665492	0.0642016	1.12021
29TC36BAEM	BALB/cJ	EMT6	isotype	651-16	0.0515291	0.0642016	0.54185
29TC36BAEM	BALB/cJ	EMT6	isotype	651-17	0.0733177	0.0642016	1.55396
38TC09BAEM	BALB/cJ	EMT6	isotype	651-17	0.0449868	0.0589106	0.510035
38TC09BAEM	BALB/cJ	EMT6	isotype	651-18	0.0432224	0.0589106	0.468324
29TC36BAEM	BALB/cJ	EMT6	isotype	651-19	0.0517185	0.0642016	0.546835
38TC09BAEM	BALB/cJ	EMT6	isotype	651-20	0.0643279	0.0589106	1.29946
35TCB607EM	C57BL/6J F1	EMT6	anti-PD1	007-01	0.0162318	0.0798402	0.0461554
35TCB607EM	C57BL/6J F1	EMT6	anti-PD1	007-04	0.0862634	0.0798402	1.36423
35TCB607EM	C57BL/6J F1	EMT6	anti-PD1	007-07	0.0547164	0.0798402	0.296756
35TCB607EM	C57BL/6J F1	EMT6	anti-PD1	007-08	0.0929028	0.0798402	1.88068
35TCB607EM	C57BL/6J F1	EMT6	anti-PD1	007-09	0.0722496	0.0798402	0.692784
35TCB607EM	C57BL/6J F1	EMT6	anti-PD1	007-11	-0.0172948	0.0798402	0.00912358
35TCB607EM	C57BL/6J F1	EMT6	anti-PD1	007-12	0.0810598	0.0798402	1.06075
35TCB607EM	C57BL/6J F1	EMT6	anti-PD1	007-17	0.0508577	0.0798402	0.246245
35TCB607EM	C57BL/6J F1	EMT6	anti-PD1	007-18	0.0721388	0.0798402	0.68908
35TCB607EM	C57BL/6J F1	EMT6	anti-PD1	007-20	-0.0492854	0.0798402	0.0019425
35TCB607EM	C57BL/6J F1	EMT6	isotype	007-02	0.0780135	0.0798402	0.915461
35TCB607EM	C57BL/6J F1	EMT6	isotype	007-03	0.104772	0.0798402	3.33855
35TCB607EM	C57BL/6J F1	EMT6	isotype	007-05	0.0883574	0.0798402	1.5096
35TCB607EM	C57BL/6J F1	EMT6	isotype	007-06	0.079442	0.0798402	0.980929
35TCB607EM	C57BL/6J F1	EMT6	isotype	007-10	0.0796309	0.0798402	0.989929
35TCB607EM	C57BL/6J F1	EMT6	isotype	007-13	0.0680613	0.0798402	0.565774
35TCB607EM	C57BL/6J F1	EMT6	isotype	007-14	0.0818908	0.0798402	1.10424
35TCB607EM	C57BL/6J F1	EMT6	isotype	007-15	0.0947028	0.0798402	2.0517
35TCB607EM	C57BL/6J F1	EMT6	isotype	007-16	0.0758102	0.0798402	0.822944
35TCB607EM	C57BL/6J F1	EMT6	isotype	007-19	0.0477216	0.0798402	0.211597
31TC0217EM	CC02 F1	EMT6	anti-PD1	975-01	0.0678981	0.0640449	1.20481
31TC0217EM	CC02 F1	EMT6	anti-PD1	975-03	0.0668151	0.0640449	1.14334
31TC0217EM	CC02 F1	EMT6	anti-PD1	975-04	0.0640466	0.0640449	1.00008
31TC0217EM	CC02 F1	EMT6	anti-PD1	975-06	0.0843747	0.0640449	2.67255
31TC0217EM	CC02 F1	EMT6	anti-PD1	975-07	0.0594964	0.0640449	0.802568
31TC0217EM	CC02 F1	EMT6	anti-PD1	975-10	0.0657619	0.0640449	1.08657
31TC0217EM	CC02 F1	EMT6	anti-PD1	975-11	0.0567391	0.0640449	0.70239
31TC0217EM	CC02 F1	EMT6	anti-PD1	975-16	0.0806578	0.0640449	2.23291
31TC0217EM	CC02 F1	EMT6	anti-PD1	975-17	0.0786184	0.0640449	2.02322
31TC0217EM	CC02 F1	EMT6	anti-PD1	975-20	0.0731443	0.0640449	1.5527
31TC0217EM	CC02 F1	EMT6	isotype	975-02	0.0668563	0.0640449	1.14562
31TC0217EM	CC02 F1	EMT6	isotype	975-05	0.067675	0.0640449	1.19188
31TC0217EM	CC02 F1	EMT6	isotype	975-08	0.0583241	0.0640449	0.758339
31TC0217EM	CC02 F1	EMT6	isotype	975-09	0.0544782	0.0640449	0.62965
31TC0217EM	CC02 F1	EMT6	isotype	975-12	0.0552612	0.0640449	0.653947
31TC0217EM	CC02 F1	EMT6	isotype	975-13	NA	0.0640449	NA
31TC0217EM	CC02 F1	EMT6	isotype	975-14	0.0669503	0.0640449	1.15084
31TC0217EM	CC02 F1	EMT6	isotype	975-15	0.0723133	0.0640449	1.49155
31TC0217EM	CC02 F1	EMT6	isotype	975-18	0.0735938	0.0640449	1.58682
31TC0217EM	CC02 F1	EMT6	isotype	975-19	0.0609518	0.0640449	0.861082
50TC7803EM	CC03 F1	EMT6	anti-PD1	910-22	0.0257134	0.0764396	0.0860497
50TC7803EM	CC03 F1	EMT6	anti-PD1	910-23	0.112238	0.0764396	5.64644
50TC7803EM	CC03 F1	EMT6	anti-PD1	910-24	0.0106881	0.0764396	0.041612
50TC7803EM	CC03 F1	EMT6	anti-PD1	910-25	0.0542478	0.0764396	0.341957
50TC7803EM	CC03 F1	EMT6	anti-PD1	910-26	0.0630373	0.0764396	0.52306
50TC7803EM	CC03 F1	EMT6	anti-PD1	910-29	-0.00823751	0.0764396	0.0166641
50TC7803EM	CC03 F1	EMT6	anti-PD1	910-30	0.00634311	0.0764396	0.0337267
50TC7803EM	CC03 F1	EMT6	anti-PD1	910-33	-0.0516287	0.0764396	0.0020444
50TC7803EM	CC03 F1	EMT6	anti-PD1	910-35	0.0705534	0.0764396	0.752297
50TC7803EM	CC03 F1	EMT6	anti-PD1	910-38	0.0834884	0.0764396	1.40613
50TC7803EM	CC03 F1	EMT6	isotype	910-21	0.0688241	0.0764396	0.691948
50TC7803EM	CC03 F1	EMT6	isotype	910-27	0.0749674	0.0764396	0.931288
50TC7803EM	CC03 F1	EMT6	isotype	910-28	0.0704584	0.0764396	0.748851
50TC7803EM	CC03 F1	EMT6	isotype	910-31	0.0639162	0.0764396	0.545769
50TC7803EM	CC03 F1	EMT6	isotype	910-32	0.0581526	0.0764396	0.413023
50TC7803EM	CC03 F1	EMT6	isotype	910-34	0.0880177	0.0764396	1.75041
50TC7803EM	CC03 F1	EMT6	isotype	910-36	0.0662727	0.0764396	0.611639
50TC7803EM	CC03 F1	EMT6	isotype	910-37	0.0831778	0.0764396	1.38516
50TC7803EM	CC03 F1	EMT6	isotype	910-39	0.106476	0.0764396	4.27322
50TC7803EM	CC03 F1	EMT6	isotype	910-40	0.0841335	0.0764396	1.45068
47TC2705EM	CC05 F1	EMT6	anti-PD1	604-21	NA	0.068959	NA
47TC2705EM	CC05 F1	EMT6	anti-PD1	604-23	0.0586079	0.068959	0.606215
47TC2705EM	CC05 F1	EMT6	anti-PD1	604-25	NA	0.068959	NA
47TC2705EM	CC05 F1	EMT6	anti-PD1	604-26	0.0573486	0.068959	0.570403
47TC2705EM	CC05 F1	EMT6	anti-PD1	604-27	NA	0.068959	NA
47TC2705EM	CC05 F1	EMT6	anti-PD1	604-28	NA	0.068959	NA
47TC2705EM	CC05 F1	EMT6	anti-PD1	604-30	0.0644378	0.068959	0.803626
47TC2705EM	CC05 F1	EMT6	anti-PD1	604-33	NA	0.068959	NA
47TC2705EM	CC05 F1	EMT6	anti-PD1	604-34	NA	0.068959	NA
47TC2705EM	CC05 F1	EMT6	anti-PD1	604-37	NA	0.068959	NA
47TC2705EM	CC05 F1	EMT6	isotype	604-22	0.0691579	0.068959	1.00966
47TC2705EM	CC05 F1	EMT6	isotype	604-24	0.0730151	0.068959	1.21669
47TC2705EM	CC05 F1	EMT6	isotype	604-29	NA	0.068959	NA
47TC2705EM	CC05 F1	EMT6	isotype	604-31	NA	0.068959	NA
47TC2705EM	CC05 F1	EMT6	isotype	604-32	0.062985	0.068959	0.749112
47TC2705EM	CC05 F1	EMT6	isotype	604-35	0.0770668	0.068959	1.48001
47TC2705EM	CC05 F1	EMT6	isotype	604-36	NA	0.068959	NA
47TC2705EM	CC05 F1	EMT6	isotype	604-38	0.0625702	0.068959	0.734235
47TC2705EM	CC05 F1	EMT6	isotype	604-39	NA	0.068959	NA
47TC2705EM	CC05 F1	EMT6	isotype	604-40	NA	0.068959	NA
35TCB607EM	CC07 F1	EMT6	anti-PD1	976-22	0.0797977	0.087099	0.702545
35TCB607EM	CC07 F1	EMT6	anti-PD1	976-24	0.0346129	0.087099	0.07903
35TCB607EM	CC07 F1	EMT6	anti-PD1	976-25	0.0802249	0.087099	0.717206
35TCB607EM	CC07 F1	EMT6	anti-PD1	976-26	0.192072	0.087099	160.112
35TCB607EM	CC07 F1	EMT6	anti-PD1	976-27	0.0767428	0.087099	0.606066
35TCB607EM	CC07 F1	EMT6	anti-PD1	976-28	0.0130733	0.087099	0.0278908
35TCB607EM	CC07 F1	EMT6	anti-PD1	976-29	0.0252895	0.087099	0.0503502
35TCB607EM	CC07 F1	EMT6	anti-PD1	976-31	0.0623421	0.087099	0.302068
35TCB607EM	CC07 F1	EMT6	anti-PD1	976-33	0.0628946	0.087099	0.310247
35TCB607EM	CC07 F1	EMT6	anti-PD1	976-37	0.0820649	0.087099	0.783944
35TCB607EM	CC07 F1	EMT6	isotype	976-21	0.0904094	0.087099	1.1736
35TCB607EM	CC07 F1	EMT6	isotype	976-23	0.0898312	0.087099	1.14124
35TCB607EM	CC07 F1	EMT6	isotype	976-30	0.137422	0.087099	11.3968
35TCB607EM	CC07 F1	EMT6	isotype	976-32	0.0769139	0.087099	0.6111
35TCB607EM	CC07 F1	EMT6	isotype	976-34	0.0665513	0.087099	0.370253
35TCB607EM	CC07 F1	EMT6	isotype	976-35	0.0922686	0.087099	1.28399
35TCB607EM	CC07 F1	EMT6	isotype	976-36	0.064889	0.087099	0.341657
35TCB607EM	CC07 F1	EMT6	isotype	976-38	0.0979911	0.087099	1.6933
35TCB607EM	CC07 F1	EMT6	isotype	976-39	0.0676144	0.087099	0.389783
30TC3308EM	CC08 F1	EMT6	anti-PD1	417-21	0.0666693	0.058321	1.49732
30TC3308EM	CC08 F1	EMT6	anti-PD1	417-22	0.0728758	0.058321	2.02139
30TC3308EM	CC08 F1	EMT6	anti-PD1	417-23	0.0420785	0.058321	0.455941
30TC3308EM	CC08 F1	EMT6	anti-PD1	417-24	0.0401607	0.058321	0.41556
30TC3308EM	CC08 F1	EMT6	anti-PD1	417-29	-0.00110649	0.058321	0.0564967
30TC3308EM	CC08 F1	EMT6	anti-PD1	417-30	0.0332479	0.058321	0.297486
30TC3308EM	CC08 F1	EMT6	anti-PD1	417-33	0.0655291	0.058321	1.417
30TC3308EM	CC08 F1	EMT6	anti-PD1	417-35	0.0572267	0.058321	0.948464
30TC3308EM	CC08 F1	EMT6	anti-PD1	417-36	0.0564984	0.058321	0.915643
30TC3308EM	CC08 F1	EMT6	anti-PD1	417-38	0.0531877	0.058321	0.78019
30TC3308EM	CC08 F1	EMT6	isotype	417-25	0.0393514	0.058321	0.399612
30TC3308EM	CC08 F1	EMT6	isotype	417-26	0.0470771	0.058321	0.580601
30TC3308EM	CC08 F1	EMT6	isotype	417-27	0.0657588	0.058321	1.43283
30TC3308EM	CC08 F1	EMT6	isotype	417-28	0.0914687	0.058321	4.9671
30TC3308EM	CC08 F1	EMT6	isotype	417-31	0.0785655	0.058321	2.66155
30TC3308EM	CC08 F1	EMT6	isotype	417-32	0.0599272	0.058321	1.08077
30TC3308EM	CC08 F1	EMT6	isotype	417-34	0.0366594	0.058321	0.350838
30TC3308EM	CC08 F1	EMT6	isotype	417-37	0.0696748	0.058321	1.73153
30TC3308EM	CC08 F1	EMT6	isotype	417-39	0.0275624	0.058321	0.22598
30TC3308EM	CC08 F1	EMT6	isotype	417-40	0.0671645	0.058321	1.5336
38TC09BAEM	CC09 F1	EMT6	anti-PD1	376-21	0.0517442	0.0642519	0.546182
38TC09BAEM	CC09 F1	EMT6	anti-PD1	376-22	0.0896232	0.0642519	3.41033
38TC09BAEM	CC09 F1	EMT6	anti-PD1	376-23	0.0638012	0.0642519	0.978444
38TC09BAEM	CC09 F1	EMT6	anti-PD1	376-25	0.0541013	0.0642519	0.61212
38TC09BAEM	CC09 F1	EMT6	anti-PD1	376-26	0.0878966	0.0642519	3.13717
38TC09BAEM	CC09 F1	EMT6	anti-PD1	376-28	0.0707943	0.0642519	1.37212
38TC09BAEM	CC09 F1	EMT6	anti-PD1	376-32	0.0603956	0.0642519	0.829884
38TC09BAEM	CC09 F1	EMT6	anti-PD1	376-34	0.0664599	0.0642519	1.11268
38TC09BAEM	CC09 F1	EMT6	anti-PD1	376-35	0.0829689	0.0642519	2.47205
38TC09BAEM	CC09 F1	EMT6	anti-PD1	376-36	0.0592353	0.0642519	0.784606
38TC09BAEM	CC09 F1	EMT6	isotype	376-24	0.0536813	0.0642519	0.599815
38TC09BAEM	CC09 F1	EMT6	isotype	376-27	0.0639466	0.0642519	0.985345
38TC09BAEM	CC09 F1	EMT6	isotype	376-29	0.108534	0.0642519	8.50976
38TC09BAEM	CC09 F1	EMT6	isotype	376-30	0.0507444	0.0642519	0.520406
38TC09BAEM	CC09 F1	EMT6	isotype	376-31	0.0634918	0.0642519	0.963912
38TC09BAEM	CC09 F1	EMT6	isotype	376-33	0.0619036	0.0642519	0.892661
38TC09BAEM	CC09 F1	EMT6	isotype	376-37	0.0650812	0.0642519	1.04091
38TC09BAEM	CC09 F1	EMT6	isotype	376-38	0.0490365	0.0642519	0.479155
38TC09BAEM	CC09 F1	EMT6	isotype	376-39	0.0654274	0.0642519	1.05849
38TC09BAEM	CC09 F1	EMT6	isotype	376-40	0.0606726	0.0642519	0.841074
31TC0217EM	CC17 F1	EMT6	anti-PD1	579-21	0.0819578	0.0645255	2.32315
31TC0217EM	CC17 F1	EMT6	anti-PD1	579-22	0.065917	0.0645255	1.0696
31TC0217EM	CC17 F1	EMT6	anti-PD1	579-23	0.0719592	0.0645255	1.43254
31TC0217EM	CC17 F1	EMT6	anti-PD1	579-28	0.0674238	0.0645255	1.15044
31TC0217EM	CC17 F1	EMT6	anti-PD1	579-29	0.060946	0.0645255	0.841068
31TC0217EM	CC17 F1	EMT6	anti-PD1	579-33	0.0929323	0.0645255	3.94951
31TC0217EM	CC17 F1	EMT6	anti-PD1	579-34	0.0680002	0.0645255	1.18296
31TC0217EM	CC17 F1	EMT6	anti-PD1	579-35	0.0609778	0.0645255	0.842363
31TC0217EM	CC17 F1	EMT6	anti-PD1	579-36	0.0633104	0.0645255	0.942937
31TC0217EM	CC17 F1	EMT6	anti-PD1	579-38	0.0611555	0.0645255	0.849632
31TC0217EM	CC17 F1	EMT6	isotype	579-24	0.0664714	0.0645255	1.09866
31TC0217EM	CC17 F1	EMT6	isotype	579-25	0.0567681	0.0645255	0.687217
31TC0217EM	CC17 F1	EMT6	isotype	579-26	0.071083	0.0645255	1.37312
31TC0217EM	CC17 F1	EMT6	isotype	579-27	0.0745105	0.0645255	1.62064
31TC0217EM	CC17 F1	EMT6	isotype	579-30	0.0538727	0.0645255	0.597435
31TC0217EM	CC17 F1	EMT6	isotype	579-31	0.0663961	0.0645255	1.09467
31TC0217EM	CC17 F1	EMT6	isotype	579-32	0.0571348	0.0645255	0.699513
31TC0217EM	CC17 F1	EMT6	isotype	579-37	0.0634169	0.0645255	0.947806
31TC0217EM	CC17 F1	EMT6	isotype	579-39	0.0667555	0.0645255	1.11386
